recid	lon	lat	avgt
42572531001	 -88.17	 39.48	 -1.05
42572531002	 -87.70	 39.62	 -1.53
42572531003	 -88.23	 40.10	 -2.58
42572531004	 -87.65	 40.13	 -1.89
42572531006	 -87.67	 40.47	 -2.91
42572532000	 -89.68	 40.67	 -4.01
42572532001	 -89.05	 40.90	 -3.76
42572533000	 -85.20	 41.00	 -3.64
42572533001	 -85.67	 40.57	 -3.43
42572533002	 -84.95	 40.67	 -2.51
42572533003	 -85.50	 40.85	 -2.62
42572533004	 -84.98	 41.63	 -4.57
42572535000	 -86.32	 41.70	 -3.67
42572535001	 -86.22	 41.07	 -4.22
42572535002	 -85.83	 41.57	 -3.51
42572535003	 -86.72	 41.60	  -3.8
42572535005	 -86.28	 42.40	 -2.87
42572536000	 -83.80	 41.60	 -3.77
42572536001	 -82.97	 40.82	 -3.35
42572536002	 -83.28	 40.83	 -2.24
42572536003	 -83.67	 41.02	 -3.09
42572536004	 -83.67	 41.05	 -3.19
42572536005	 -83.17	 41.12	 -2.26
42572536007	 -84.15	 41.52	 -4.07
42572536009	 -84.63	 41.93	 -4.28
42572537000	 -83.00	 42.40	 -3.23
42572537004	 -83.72	 42.30	 -3.19
42572537006	 -83.02	 42.42	 -2.87
42572539002	 -84.47	 42.27	 -4.73
42572539003	 -84.60	 42.80	 -4.91
42572539004	 -84.67	 43.38	 -4.56
42572543001	 -89.52	 41.83	 -5.13
42572543002	 -89.10	 42.20	 -5.98
42572543003	 -88.60	 42.25	 -5.74
42572543004	 -89.38	 42.62	 -7.33
42572544000	 -90.50	 41.45	 -5.07
42572544001	 -90.97	 40.58	  -3.1
42572544003	 -90.63	 40.92	 -3.57
42572544004	 -91.55	 40.95	  -4.2
42572544006	 -90.73	 41.23	 -4.31
42572544008	 -89.60	 41.55	 -4.79
42572545001	 -91.95	 41.03	 -4.26
42572545002	 -92.45	 41.10	 -4.43
42572545003	 -91.68	 41.28	  -4.1
42572545005	 -92.27	 41.90	 -5.61
42572546000	 -93.65	 41.53	 -4.87
42572546001	 -92.78	 41.07	 -3.77
42572546002	 -93.55	 41.37	 -4.23
42572548002	 -93.25	 42.52	 -7.03
42572548003	 -92.40	 42.55	 -7.56
42572548004	 -91.80	 42.85	 -7.56
42572548005	 -92.67	 43.05	 -7.58
42572548006	 -92.32	 43.07	 -8.12
42572549001	 -94.62	 42.40	 -5.99
42572549002	 -94.20	 42.50	  -6.2
42572549003	 -94.30	 43.07	 -7.55
42572549004	 -93.33	 43.15	 -8.24
42572549005	 -93.63	 43.28	 -7.91
42572551001	 -96.15	 40.10	  -1.4
42572551002	 -96.22	 40.37	 -2.79
42572551003	 -96.95	 40.62	 -2.81
42572551004	 -96.18	 40.67	 -3.87
42572551005	 -97.10	 40.90	 -3.23
42572551007	 -97.12	 41.27	  -3.7
42572552002	 -98.52	 40.10	  -2.3
42572552003	 -99.37	 40.43	 -2.55
42572552004	 -98.95	 40.52	 -3.13
42572552005	 -98.38	 40.65	 -3.71
42572552006	 -97.60	 40.87	 -3.37
42572552007	 -98.47	 41.27	 -4.23
42572552008	 -98.97	 41.28	 -4.59
42572552009	 -98.77	 41.50	 -3.95
42572553001	 -95.78	 41.63	 -4.38
42572553002	 -96.22	 41.77	 -4.27
42572554002	 -95.03	 40.73	 -3.59
42572554003	 -96.15	 40.87	 -3.39
42572556000	 -97.43	 41.98	 -5.92
42572556001	 -97.77	 41.45	 -4.26
42572556002	 -97.98	 41.67	 -5.61
42572556003	 -97.45	 41.83	 -4.78
42572557000	 -96.38	 42.40	 -6.14
42572557001	 -96.87	 42.27	 -5.93
42572557002	 -96.92	 42.75	 -6.01
42572557003	 -96.17	 42.78	 -7.04
42572558001	 -96.35	 41.05	 -4.64
42572561003	-102.63	 41.15	 -2.09
42572561004	-103.67	 41.25	 -2.11
42572562000	-100.68	 41.13	 -4.26
42572562001	-100.50	 40.67	 -2.59
42572562002	-100.17	 40.93	 -2.76
42572564000	-104.82	 41.15	 -2.46
42572564001	-104.15	 41.17	 -2.26
42572564002	-105.68	 41.32	 -6.21
42572564003	-104.82	 41.75	 -1.81
42572566001	-103.10	 41.67	 -2.39
42572566002	-103.60	 41.87	 -3.13
42572566003	-104.22	 42.08	 -2.21
42572566005	-103.88	 42.68	 -5.25
42572566006	-104.48	 42.75	 -3.76
42572567000	-100.55	 42.87	  -5.3
42572567001	-100.25	 42.07	 -3.63
42572567002	-100.48	 43.50	 -4.05
42572569000	-106.47	 42.92	 -4.35
42572572000	-111.97	 40.78	 -1.51
42572572001	-111.60	 40.08	 -1.17
42572572003	-111.42	 40.50	 -5.05
42572572004	-112.30	 40.53	 -0.86
42572572005	-111.50	 40.55	 -5.08
42572572006	-111.65	 41.03	 -4.37
42572572010	-110.95	 41.27	 -6.37
42572572011	-111.15	 41.53	 -8.74
42572572012	-112.12	 41.55	 -2.65
42572572013	-111.80	 41.75	 -3.46
42572572014	-111.32	 41.82	 -5.06
42572576000	-108.73	 42.82	 -4.89
42572578000	-112.60	 42.92	 -3.41
42572578001	-112.28	 42.17	 -4.55
42572578002	-113.88	 42.23	 -0.37
42572578003	-113.77	 42.53	 -1.47
42572578004	-111.73	 42.58	 -5.63
42572578005	-112.83	 42.95	 -4.73
42572581000	-114.03	 40.73	  -1.0
42572582002	-115.78	 40.83	 -3.69
42572582003	-114.97	 41.12	 -4.76
42572583000	-117.80	 40.90	 -0.07
42572583004	-116.88	 40.62	 -0.39
42572583005	-117.48	 40.95	  0.36
42572583006	-120.17	 41.53	  0.73
42572591001	-123.20	 39.15	  8.86
42572591003	-121.82	 39.70	  7.96
42572591004	-122.20	 39.75	  7.71
42572592001	-122.30	 40.50	  9.34
42572592003	-122.32	 41.32	  2.36
42572594000	-124.17	 40.80	  8.79
42572594001	-123.78	 39.50	  9.12
42572594002	-123.53	 41.30	  6.31
42572597000	-122.87	 42.37	  3.64
42572597001	-122.63	 41.72	  2.31
42572597003	-124.25	 42.03	  8.87
42572597006	-121.78	 42.20	 -0.07
42572597007	-122.72	 42.22	  3.59
42572597008	-123.35	 42.43	  5.09
42572597011	-122.52	 42.73	  3.17
42572597012	-122.13	 42.90	 -2.75
42572597013	-123.35	 42.95	  5.77
42572605000	 -71.50	 43.20	 -5.37
42572605002	 -70.95	 43.15	 -4.13
42572606000	 -70.32	 43.65	 -5.16
42572608001	 -68.27	 44.35	 -3.83
42572612001	 -72.82	 44.92	 -7.71
42572612002	 -71.28	 45.08	-11.13
42572613001	 -71.30	 44.30	 -14.5
42572614001	 -72.45	 43.98	 -8.97
42572614003	 -72.02	 44.42	 -7.02
42572617000	 -73.15	 44.47	 -7.25
42572617004	 -73.98	 44.25	 -8.79
42572617006	 -73.72	 44.72	 -7.04
42572617008	 -73.43	 44.88	 -6.79
42572618001	 -70.15	 44.68	 -8.25
42572619003	 -68.67	 44.90	 -6.94
42572619005	 -68.70	 45.65	 -9.12
42572632001	 -82.83	 42.62	 -4.19
42572635000	 -85.52	 42.88	 -4.27
42572636000	 -86.23	 43.17	 -3.73
42572636003	 -86.35	 43.68	 -3.94
42572636004	 -85.48	 43.70	 -6.35
42572637000	 -83.75	 42.97	  -4.6
42572637002	 -84.08	 43.53	 -5.13
42572637003	 -84.22	 43.62	 -4.76
42572638002	 -85.58	 44.73	 -6.64
42572639000	 -83.57	 45.07	 -7.11
42572639001	 -83.50	 44.28	 -5.17
42572640000	 -87.90	 42.95	 -6.03
42572640001	 -87.77	 42.70	 -5.07
42572640002	 -88.03	 43.07	 -6.01
42572641000	 -89.33	 43.13	 -7.39
42572641001	 -88.73	 43.18	 -6.53
42572641002	 -89.43	 43.52	 -6.93
42572641003	 -89.53	 44.12	 -8.81
42572643001	 -90.92	 43.57	 -8.12
42572643002	 -91.30	 43.90	 -8.02
42572643004	 -90.13	 44.65	 -9.69
42572643005	 -91.50	 44.90	-10.31
42572644000	 -92.50	 43.92	 -9.56
42572644001	 -93.42	 43.62	 -8.73
42572644002	 -92.57	 43.70	 -9.51
42572644003	 -92.67	 44.30	 -8.76
42572645000	 -88.13	 44.48	 -8.28
42572645001	 -88.45	 43.80	 -7.31
42572645002	 -88.55	 44.03	 -7.47
42572645003	 -87.68	 44.10	 -6.24
42572645006	 -89.60	 44.90	 -9.89
42572648002	 -88.08	 45.78	 -8.98
42572650001	 -95.18	 42.63	 -8.35
42572650002	 -94.83	 43.42	 -8.19
42572650003	 -94.47	 43.63	 -8.51
42572650004	 -94.17	 43.77	 -9.81
42572651000	 -96.73	 43.58	 -8.34
42572651001	 -97.58	 43.23	 -6.37
42572651002	 -96.67	 43.30	 -7.17
42572651004	 -97.78	 43.65	 -6.64
42572651005	 -96.32	 44.02	-10.23
42572653002	-100.70	 43.88	 -5.65
42572653003	 -99.87	 43.92	  -6.9
42572653004	 -99.07	 44.07	 -7.84
42572653005	-100.28	 44.38	 -7.18
42572653007	 -99.47	 44.52	 -8.09
42572654000	 -98.22	 44.38	  -9.0
42572654001	 -97.52	 44.02	 -8.39
42572654002	 -98.07	 44.03	 -7.66
42572654003	 -97.73	 44.88	 -9.93
42572655000	 -94.07	 45.55	-11.53
42572655003	 -93.30	 45.88	-11.27
42572658000	 -93.22	 44.88	 -9.77
42572658001	 -93.18	 44.67	 -9.55
42572659000	 -98.43	 45.45	-10.85
42572659001	 -99.13	 45.03	 -9.03
42572659002	 -98.50	 45.15	 -9.65
42572659003	 -99.63	 45.78	 -10.7
42572659004	 -98.40	 46.15	-11.31
42572661001	-104.20	 44.93	 -4.71
42572661003	-104.53	 45.88	 -6.33
42572661004	-102.65	 45.98	 -8.09
42572661005	-102.87	 46.55	 -8.91
42572662001	-103.47	 43.43	 -3.19
42572662002	-104.22	 43.85	 -4.39
42572662004	-103.28	 44.12	  -2.8
42572666001	-106.83	 44.83	 -5.39
42572670001	-110.58	 43.85	 -9.07
42572670003	-107.97	 44.02	 -6.64
42572670004	-108.05	 44.38	 -5.44
42572670008	-108.75	 44.78	 -3.75
42572670010	-110.70	 44.97	 -6.01
42572670011	-109.25	 45.18	 -3.69
42572670012	-110.57	 45.48	 -1.28
42572671002	-109.07	 41.60	-10.36
42572671005	-109.87	 42.87	 -10.0
42572671006	-111.03	 43.78	 -6.33
42572672000	-108.47	 43.07	 -7.14
42572672001	-108.93	 43.23	 -4.34
42572677000	-108.53	 45.80	  -2.9
42572677005	-108.32	 46.85	 -4.61
42572681000	-116.22	 43.57	  0.08
42572681004	-114.35	 43.68	 -6.02
42572681006	-116.93	 44.08	  0.27
42572681008	-116.68	 44.57	 -2.96
42572683001	-120.37	 42.22	 -0.85
42572683003	-118.83	 43.28	 -0.47
42572688000	-118.85	 45.68	  3.38
42572688002	-117.88	 45.22	  0.64
42572688005	-119.55	 45.37	  3.16
42572688006	-118.82	 45.48	  3.01
42572693000	-123.22	 44.12	  5.73
42572693001	-123.37	 43.22	   5.7
42572693002	-124.25	 43.42	  7.69
42572693003	-123.32	 43.67	  5.71
42572693005	-121.28	 44.07	   1.1
42572694002	-120.90	 44.35	  1.51
42572694004	-123.20	 44.63	   5.0
42572698000	-122.60	 45.60	  5.82
42572698002	-122.15	 45.45	  4.83
42572698007	-122.65	 45.68	  5.11
42572698008	-121.52	 45.68	   3.1
42572698010	-122.92	 46.15	  5.17
42572712000	 -68.02	 46.87	-10.25
42572713001	 -67.78	 46.13	 -9.39
42572713002	 -67.83	 46.20	 -9.02
42572713003	 -68.00	 46.65	 -9.48
42572734000	 -84.40	 46.50	 -9.19
42572734002	 -85.50	 46.33	 -8.32
42572741002	 -90.35	 45.13	-10.49
42572741003	 -91.88	 45.82	-11.13
42572741005	 -90.18	 46.47	-10.63
42572743000	 -87.40	 46.60	 -8.02
42572743001	 -88.62	 46.05	-10.31
42572743002	 -86.92	 46.33	 -7.76
42572743005	 -87.98	 46.52	 -8.92
42572744001	 -88.50	 47.17	 -9.59
42572745000	 -92.18	 46.83	-12.33
42572745001	 -92.52	 46.70	 -12.2
42572745002	 -91.67	 47.02	-10.17
42572745003	 -92.85	 47.38	-14.33
42572745004	 -92.57	 47.47	-13.99
42572747000	 -93.38	 48.57	-15.93
42572750001	 -94.12	 46.67	-12.07
42572750003	 -95.07	 46.90	-13.09
42572753000	 -96.80	 46.90	-12.63
42572753002	 -96.60	 46.32	-11.71
42572753003	 -97.68	 46.43	 -11.5
42572753006	 -97.07	 47.45	-12.83
42572753008	 -97.08	 47.93	-13.87
42572755002	 -95.20	 47.22	-14.05
42572755003	 -94.22	 47.25	-12.58
42572755005	 -95.73	 47.57	-13.41
42572756001	 -94.62	 48.72	-15.26
42572758001	 -98.68	 46.88	-11.75
42572758006	 -97.42	 48.42	-14.21
42572758007	-100.30	 48.62	-14.84
42572758008	 -98.33	 48.75	-15.63
42572758009	-100.45	 48.83	-15.53
42572764000	-100.75	 46.77	 -11.7
42572764002	-102.33	 46.38	 -9.37
42572764003	 -99.77	 46.50	-11.91
42572764005	-100.90	 46.80	-11.55
42572765002	-102.80	 46.88	-10.47
42572765003	-102.32	 46.88	 -9.56
42572765004	-102.65	 47.35	 -11.2
42572765005	-101.28	 48.27	-12.03
42572767000	-103.63	 48.18	-11.49
42572767001	-104.35	 47.45	 -9.15
42572767002	-104.45	 48.48	-11.46
42572767003	-103.30	 48.90	-12.47
42572768000	-106.62	 48.22	-10.28
42572768001	-106.90	 47.32	 -7.26
42572768003	-107.73	 48.40	 -9.57
42572772000	-112.00	 46.60	 -4.09
42572772001	-112.63	 45.20	 -2.97
42572772003	-111.95	 45.30	 -3.87
42572772004	-111.72	 45.35	 -3.16
42572772005	-111.63	 45.48	 -1.39
42572772006	-111.05	 45.67	 -3.38
42572772010	-112.95	 46.13	 -3.62
42572773000	-114.08	 46.92	 -4.12
42572773001	-113.90	 45.18	 -3.95
42572773002	-114.15	 46.25	 -1.19
42572773003	-113.30	 46.32	 -3.87
42572775001	-109.95	 47.05	 -4.47
42572775004	-112.25	 48.32	 -5.07
42572776000	-111.38	 47.47	 -3.87
42572776001	-111.72	 47.22	 -2.55
42572776002	-112.38	 47.48	  -3.4
42572777001	-109.80	 48.50	 -8.25
42572777002	-109.23	 48.58	 -8.55
42572779000	-114.27	 48.30	 -4.26
42572779002	-112.37	 48.60	 -6.56
42572779003	-114.90	 48.78	 -3.68
42572781000	-120.53	 46.57	  0.75
42572781001	-120.72	 45.48	  1.73
42572781003	-120.55	 46.97	 -0.55
42572781004	-120.95	 47.18	 -0.01
42572781005	-120.20	 47.40	 -0.23
42572781006	-120.32	 47.42	  0.55
42572783000	-117.02	 46.38	  2.32
42572783003	-116.30	 46.50	   1.8
42572783004	-116.97	 46.73	 -0.03
42572783005	-117.18	 46.77	   0.2
42572784001	-119.10	 46.22	  3.59
42572785002	-116.12	 47.53	 -0.47
42572785003	-117.53	 47.63	 -1.11
42572785005	-116.57	 48.28	 -0.99
42572786001	-118.37	 47.12	 -0.01
42572786002	-118.70	 47.32	  0.43
42572786004	-118.13	 47.65	 -1.55
42572786006	-116.83	 48.35	 -2.09
42572786008	-117.78	 48.92	 -2.44
42572786009	-116.50	 49.00	 -2.07
42572788003	-118.42	 45.95	  4.23
42572788005	-118.00	 46.32	  2.67
42572789002	-120.72	 48.35	 -0.07
42572789003	-120.18	 48.47	 -4.47
42572791000	-123.88	 46.15	  6.01
42572791001	-123.87	 45.45	  6.51
42572791002	-124.03	 46.37	  6.34
42572791003	-123.72	 46.65	  5.76
42572793000	-122.33	 47.60	  5.18
42572793002	-121.73	 47.42	  2.68
42572793007	-122.30	 47.65	  5.68
42572793010	-122.18	 47.98	  4.83
42572797001	-124.37	 47.95	  4.91
42574001003	 -86.20	 35.35	  4.11
42574002002	 -76.97	 39.55	 -0.57
42574002004	 -76.75	 39.92	 -0.45
42574002005	 -77.63	 39.93	 -1.24
42574201001	-123.43	 48.12	   4.9
42574201002	-122.75	 48.12	  5.81
42574201005	-122.80	 48.62	  4.83
42574201006	-122.52	 48.72	  4.23
42574201008	-122.33	 48.97	  3.41
42574201009	-122.75	 49.00	  3.89
42574206001	-121.82	 46.75	   0.7
42574206003	-122.00	 47.17	  4.55
42574230001	-104.50	 46.42	 -7.52
42574230002	-105.87	 46.43	 -7.39
42574230003	-104.97	 46.77	 -8.07
42574230004	-104.72	 47.10	 -7.88
42574341001	 -94.45	 44.30	 -8.43
42574341003	 -94.93	 44.72	 -9.64
42574341004	 -95.75	 44.93	-10.21
42574341005	 -95.93	 45.13	-10.59
42574341007	 -95.88	 45.58	-12.26
42574357001	 -90.78	 42.83	 -6.93
42574357002	 -91.15	 43.03	 -6.74
42574365001	 -84.78	 45.57	  -8.2
42574365002	 -84.47	 45.65	 -6.14
42574370001	 -75.48	 43.80	 -6.27
42574370003	 -75.87	 43.97	  -5.8
42574370004	 -76.02	 44.00	 -6.36
42574370005	 -74.90	 44.15	 -8.03
42574370006	 -75.12	 44.57	 -7.73
42574370008	 -74.65	 44.75	 -7.34
42574389001	 -70.22	 44.10	  -5.3
42574392001	 -69.93	 43.88	 -5.25
42574392002	 -69.78	 44.22	 -6.36
42574392003	 -69.80	 44.32	 -6.07
42574413002	-114.13	 42.60	  -1.2
42574413003	-114.52	 42.73	 -0.97
42574420001	-110.40	 40.17	 -6.25
42574420002	-109.87	 40.28	 -8.22
42574420003	-109.52	 40.45	 -7.39
42574421002	-106.83	 40.50	 -8.35
42574431005	-104.95	 42.12	 -0.82
42574433001	 -99.88	 39.02	 -0.85
42574433003	 -99.83	 39.70	 -1.17
42574433005	-100.52	 39.83	 -1.34
42574433006	 -99.83	 40.13	 -1.71
42574433007	-101.63	 40.52	 -1.65
42574440000	 -97.33	 40.10	 -3.61
42574440002	 -96.75	 40.30	 -1.98
42574440003	 -97.60	 40.53	 -2.79
42574440004	 -97.58	 40.63	 -2.66
42574445001	 -97.97	 42.07	 -5.01
42574455001	 -90.27	 41.80	 -5.25
42574455002	 -89.97	 41.82	 -4.83
42574460001	 -88.63	 40.88	 -2.97
42574460002	 -88.92	 41.33	 -3.34
42574465001	 -87.28	 41.55	 -2.97
42574466005	 -86.58	 41.02	 -3.77
42574468001	 -85.77	 38.70	 -0.73
42574468005	 -85.92	 39.20	 -1.41
42574480001	 -74.97	 42.52	 -4.42
42574480002	 -74.92	 42.70	 -5.16
42574480005	 -74.87	 43.07	 -5.84
42574480007	 -75.38	 43.15	 -5.17
42574484001	 -72.32	 42.95	 -4.81
42574484002	 -72.60	 43.38	 -6.68
42574490006	 -71.28	 42.48	 -3.37
42574491001	 -72.53	 42.38	 -4.33
42574492000	 -71.12	 42.22	 -2.56
42574492001	 -70.70	 41.98	 -0.67
42574506002	-122.43	 37.77	 11.25
42574509004	-121.77	 37.67	  7.76
42574516001	-122.65	 38.27	  8.85
42574516004	-121.95	 38.40	  8.29
42574516005	-122.70	 38.45	  8.59
42574516006	-122.87	 38.62	  9.52
42574521001	-109.55	 37.28	 -0.21
42574521003	-109.48	 37.62	  -1.8
42574521004	-107.13	 37.77	-10.73
42574521006	-107.87	 37.95	  -6.1
42574530001	-101.25	 37.93	 -0.86
42574530002	-102.12	 38.05	 -1.65
42574530004	-102.62	 38.08	 -0.92
42574531002	-105.28	 39.22	 -1.97
42574533002	-105.08	 40.58	 -1.67
42574541001	 -99.33	 37.27	  1.66
42574541002	 -99.10	 38.18	  0.71
42574542001	 -94.88	 36.88	   3.4
42574542002	 -96.18	 37.13	  0.97
42574542003	 -94.85	 37.17	  2.28
42574542004	 -95.70	 37.25	  1.69
42574542006	 -94.70	 37.85	  1.45
42574545001	 -97.67	 38.38	  0.19
42574550001	 -92.27	 37.15	  1.99
42574550002	 -92.65	 37.67	  1.64
42574550004	 -93.37	 38.25	  0.99
42574551002	 -93.42	 38.97	  0.94
42574551003	 -93.87	 39.20	 -1.39
42574551004	 -93.12	 39.42	 -0.59
42574556002	 -90.38	 39.43	 -1.19
42574556005	 -90.20	 39.73	 -1.67
42574556007	 -91.88	 39.97	 -1.71
42574594003	 -76.80	 38.97	   1.4
42574595001	 -75.52	 38.33	  2.49
42574595002	 -75.58	 38.37	  3.25
42574595003	 -75.58	 38.83	  1.74
42574598003	 -76.70	 37.30	  4.15
42574611001	-116.78	 34.87	  9.29
42574619001	-116.87	 36.47	 12.55
42574629001	-106.10	 32.38	  5.87
42574630001	-106.88	 34.08	  2.79
42574635005	-108.00	 36.83	 -0.91
42574638001	-102.73	 34.23	  2.69
42574638003	-104.25	 34.47	  3.13
42574640002	 -99.40	 35.60	  3.27
42574640003	 -98.32	 36.12	  3.89
42574640004	 -99.17	 36.23	  2.97
42574640007	 -99.62	 36.83	  2.99
42574647002	 -97.10	 36.12	  3.81
42574647003	 -97.30	 36.28	  3.95
42574647005	 -97.87	 36.42	  3.37
42574647006	 -97.80	 36.72	  2.86
42574647007	 -97.10	 36.73	  1.71
42574647008	 -97.05	 36.88	  2.65
42574648002	 -96.30	 35.43	  4.67
42574648004	 -96.02	 35.62	  4.25
42574648005	 -95.33	 35.77	  4.68
42574648006	 -94.97	 35.93	  4.23
42574649001	 -97.15	 34.20	  6.99
42574649003	 -97.28	 34.73	  5.05
42574649004	 -96.68	 34.78	  5.72
42574662001	 -89.67	 36.20	  2.95
42574662003	 -89.97	 37.30	  1.45
42574671002	 -87.37	 36.55	  2.72
42574693001	 -78.98	 34.62	  5.67
42574693002	 -78.87	 35.07	  5.53
42574693004	 -77.97	 35.33	  5.51
42574695001	 -76.62	 36.05	  6.57
42574699001	 -78.02	 34.00	  8.38
42574699002	 -77.90	 34.30	  8.33
42574702001	-119.65	 36.30	  7.67
42574718001	-116.17	 33.63	 13.01
42574731001	-104.68	 34.95	  4.19
42574731003	-103.68	 35.20	  3.98
42574732002	-105.85	 32.95	  3.11
42574732004	-106.05	 33.08	  5.83
42574733001	-105.88	 33.63	  2.12
42574734001	-106.73	 32.62	  3.69
42574735001	-100.92	 32.72	  5.12
42574750002	 -96.47	 32.08	  7.43
42574752002	 -95.03	 33.63	  5.98
42574752003	 -93.38	 33.80	  6.79
42574753001	 -91.72	 32.10	  7.58
42574753002	 -92.33	 32.52	  7.06
42574753003	 -92.05	 32.52	  7.77
42574753004	 -91.90	 32.78	  8.29
42574754002	 -92.47	 31.32	  8.77
42574754004	 -91.38	 31.55	  9.16
42574755001	 -91.98	 30.20	 10.54
42574755002	 -92.03	 30.43	 10.71
42574769005	 -88.52	 33.83	  6.89
42574769006	 -89.00	 34.15	  5.63
42574769008	 -89.53	 34.38	  4.35
42574777001	 -87.32	 30.35	  11.0
42574777003	 -87.20	 30.47	 10.62
42574777005	 -87.02	 30.72	 10.64
42574777006	 -87.05	 31.07	  9.73
42574778001	 -86.07	 30.73	 10.09
42574780001	 -81.92	 31.93	 10.49
42574781001	 -83.43	 30.53	 11.55
42574781002	 -83.58	 30.80	  9.88
42574790001	 -80.35	 33.93	  6.94
42574790004	 -80.65	 34.25	  5.86
42574790005	 -79.88	 34.30	  7.37
42574791003	 -79.05	 33.83	  7.67
42574792001	 -80.87	 33.50	  7.41
42574792002	 -79.82	 33.65	  7.57
42574795001	 -80.35	 27.47	 17.29
42591165000	-159.35	 21.98	 21.66
42591182000	-157.93	 21.35	  22.8
42591190000	-156.43	 20.90	 22.04
42591285000	-155.07	 19.72	 22.08
43104220000	 -52.75	 68.70	-10.23
43104250000	 -51.75	 64.17	 -5.14
43104320000	 -18.67	 76.77	-24.06
43104360000	 -37.63	 65.60	 -7.21
43104390000	 -43.17	 60.05	 -2.87
50194120000	 130.87	-12.40	 28.25
50194203000	 122.22	-17.95	  29.6
50194212000	 127.65	-18.22	 30.34
50194287000	 145.75	-16.88	 27.25
50194294000	 146.75	-19.25	 27.05
50194300000	 113.67	-24.87	 26.32
50194312000	 119.57	-20.10	 30.43
50194326000	 133.88	-23.80	 28.16
50194367000	 149.22	-21.12	 25.95
50194403000	 114.70	-28.78	 24.82
50194430000	 118.53	-26.60	 29.39
50194461000	 128.28	-25.03	 29.39
50194510000	 146.27	-26.40	 27.43
50194578000	 153.10	-27.40	 24.54
50194610000	 116.00	-31.90	 23.68
50194637000	 121.45	-30.78	 24.47
50194653000	 133.70	-32.12	 21.21
50194659000	 136.82	-31.13	  25.5
50194672000	 138.52	-34.93	 20.68
50194693000	 142.08	-34.22	 23.12
50194711000	 145.82	-31.48	 26.13
50194767000	 151.18	-33.95	 21.58
50194776000	 151.82	-32.78	 21.85
50194791000	 153.12	-30.32	 22.22
50194821000	 140.78	-37.73	 17.02
50194865000	 144.73	-37.85	 18.59
50194907000	 147.13	-38.10	 17.95
50194910000	 147.45	-35.15	  22.3
50194926000	 149.18	-35.30	  19.1
50194968000	 147.20	-41.53	 15.84
50194975000	 147.48	-42.83	 15.68
50194995000	 159.07	-31.53	 21.65
50194998000	 158.95	-54.48	   6.2
50548601000	 100.27	  5.30	 27.02
50548615000	 102.28	  6.17	 25.73
50548647000	 101.55	  3.12	 26.67
50548657000	 103.22	  3.62	 24.89
50548665000	 102.25	  2.27	 26.04
50596413000	 110.33	  1.48	 25.64
50596441000	 113.03	  3.20	 25.83
50596449000	 113.98	  4.33	 26.29
50596471000	 116.05	  5.93	 25.87
50596491000	 118.07	  5.90	 26.26
50793780000	 172.52	-43.48	 16.27
50793844000	 168.55	-46.70	 13.08
50998223000	 120.53	 18.18	 24.65
52694299000	 149.98	-16.30	  28.0
52791334000	 151.85	  7.47	  27.2
52791348000	 158.22	  6.97	 27.07
52891925000	-139.03	 -9.80	 26.41
52891930000	-151.75	-16.45	 26.67
52891938000	-149.62	-17.55	 26.47
52891943000	-145.03	-14.48	 27.24
52891958000	-144.33	-27.62	 22.51
53191366000	 167.73	  8.73	 27.26
53191376000	 171.38	  7.08	 27.22
53494996000	 167.93	-29.03	  21.3
53691408000	 134.48	  7.33	 27.03
60311120000	  11.35	 47.27	 -2.64
60311240000	  15.43	 47.00	 -2.82
60311320000	  11.40	 47.30	 -1.79
61111406000	  12.40	 50.08	 -2.53
61111518000	  14.25	 50.10	 -2.14
61111723000	  16.70	 49.15	 -2.29
61111782000	  18.12	 49.68	 -2.59
61206030000	   9.87	 57.10	  -0.8
61402836000	  26.65	 67.37	-14.83
61402869000	  29.18	 65.97	-13.77
61402875000	  25.37	 64.93	-10.95
61402897000	  27.68	 64.28	-12.25
61402929000	  29.63	 62.67	-11.54
61402963000	  23.50	 60.82	 -8.13
61402972000	  22.27	 60.52	 -6.72
61402974000	  25.00	 60.30	 -7.42
61710035000	   9.52	 54.47	  0.12
61710147000	  10.00	 53.63	  0.31
61710170000	  12.08	 54.18	  0.27
61710338000	   9.68	 52.47	  0.19
61710379000	  13.07	 52.38	 -0.97
61710410000	   6.97	 51.40	  1.61
61710438000	   9.45	 51.30	  0.55
61710499000	  14.95	 51.17	 -1.72
61710763000	  11.05	 49.50	 -0.93
61710961000	  10.98	 47.42	-11.58
61816622000	  22.97	 40.52	  5.96
61816641000	  19.92	 39.62	 10.07
61816648000	  22.42	 39.63	  6.03
61816714000	  23.72	 37.97	 10.25
61816716000	  23.73	 37.90	 11.47
62004018000	 -22.60	 63.97	  1.06
62004063000	 -18.08	 65.68	 -1.52
62004082000	 -15.20	 64.30	  0.31
62316045000	  13.10	 46.00	  3.55
62316090000	  10.87	 45.38	  1.41
62316110000	  13.75	 45.65	  5.11
62316320000	  17.95	 40.65	  9.84
62316459000	  14.92	 37.40	 10.38
62316560000	   9.07	 39.25	 10.21
63016597000	  14.48	 35.85	 12.77
63306260000	   5.18	 52.10	  1.81
63401025000	  19.00	 69.50	 -3.64
63401028000	  19.02	 74.52	 -9.01
63401098000	  31.10	 70.37	  -5.4
63401152000	  14.37	 67.27	 -2.41
63401241000	   9.60	 63.70	 -0.82
63401317000	   5.30	 60.40	  1.17
63401384000	  11.08	 60.20	  -8.2
63401415000	   5.63	 58.88	  0.27
